fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2018-08-01,Agosto,1,35.4,35,2018,1989
1964-08-02,Agosto,2,36.2,35.3,1964,2018
2017-08-03,Agosto,3,37.5,37.2,2017,1964
2018-08-04,Agosto,4,39.8,35,2018,2017
2018-08-05,Agosto,5,38.3,35.4,2018,1993
1990-08-06,Agosto,6,35.4,35,1990,1993
2021-08-07,Agosto,7,36.2,35.4,2021,2003
1975-08-08,Agosto,8,35.3,35.3,1975,2003
2003-08-09,Agosto,9,35,34.6,2003,1957
2003-08-10,Agosto,10,35.1,33.6,2003,1999
2003-08-11,Agosto,11,34.6,34.1,2003,2020
2021-08-12,Agosto,12,37.5,36,2021,2003
2015-08-13,Agosto,13,36.9,36.1,2015,2021
2003-08-14,Agosto,14,35.5,34.7,2003,2021
1987-08-15,Agosto,15,35.7,33.8,1987,2021
2021-08-16,Agosto,16,34.5,33.6,2021,1987
2021-08-17,Agosto,17,33,32.3,2021,2017
1986-08-18,Agosto,18,35,32.9,1986,2012
2009-08-19,Agosto,19,33.6,33.2,2009,1986
2018-08-20,Agosto,20,34.9,34.4,2018,1988
1953-08-21,Agosto,21,34.4,33.6,1953,2000
2012-08-22,Agosto,22,32.9,32.7,2012,1990
2012-08-23,Agosto,23,33.5,32.7,2012,2003
2000-08-24,Agosto,24,35.3,34.2,2000,2018
1999-08-25,Agosto,25,33,33,1999,2020
2000-08-26,Agosto,26,34.5,32.8,2000,1971
2010-08-27,Agosto,27,38,33.5,2010,2007
2006-08-28,Agosto,28,33.2,32.5,2006,2007
2001-08-29,Agosto,29,36.4,35.2,2001,1991
2003-08-30,Agosto,30,34,32.7,2003,2001
1955-08-31,Agosto,31,34,32.2,1955,2001
