fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2001-08-01,Agosto,1,32.8,30.4,2001,1990
2015-08-02,Agosto,2,31.8,29.7,2015,2023
2003-08-03,Agosto,3,34.6,29.0,2003,2018
2003-08-04,Agosto,4,34.2,30.0,2003,1965
2021-08-05,Agosto,5,28.6,27.9,2021,2018
2018-08-06,Agosto,6,32.5,29.6,2018,2020
1992-08-07,Agosto,7,27.5,27.4,1992,2004
2019-08-08,Agosto,8,35.5,32.1,2019,2003
2023-08-09,Agosto,9,31.7,31.5,2023,2019
2022-08-10,Agosto,10,31.0,30.4,2022,1995
1982-08-11,Agosto,11,30.6,30.5,1982,2022
1973-08-12,Agosto,12,30.0,28.0,1973,2003
2003-08-13,Agosto,13,32.5,27.6,2003,1987
2007-08-14,Agosto,14,28.7,28.0,2007,1999
2016-08-15,Agosto,15,32.1,29.4,2016,2009
1964-08-16,Agosto,16,35.0,29.2,1964,2016
1993-08-17,Agosto,17,33.5,29.6,1993,2004
1992-08-18,Agosto,18,31.8,30.0,1992,2023
2020-08-19,Agosto,19,36.5,31.2,2020,1992
1993-08-20,Agosto,20,33.0,31.7,1993,2011
1993-08-21,Agosto,21,31.3,31.0,1993,1991
2016-08-22,Agosto,22,30.4,29.0,2016,1968
2023-08-23,Agosto,23,40.6,28.8,2023,2000
2023-08-24,Agosto,24,29.1,27.7,2023,2022
2016-08-25,Agosto,25,31.8,29.6,2016,1964
1964-08-26,Agosto,26,34.0,29.6,1964,2001
1992-08-27,Agosto,27,35.2,34.4,1992,1988
1961-08-28,Agosto,28,29.0,28.8,1961,2022
1961-08-29,Agosto,29,30.2,30.0,1961,1980
2015-08-30,Agosto,30,30.3,30.2,2015,1987
2009-08-31,Agosto,31,36.3,29.0,2009,1961
