fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2003-08-01,Agosto,1,34.7,34.3,2003,1992
2018-08-02,Agosto,2,36.6,35.9,2018,2003
2003-08-03,Agosto,3,37.4,36.5,2003,2018
2003-08-04,Agosto,4,37.6,35.6,2003,2007
1976-08-05,Agosto,5,36.6,35.7,1976,2003
2018-08-06,Agosto,6,37.4,37,2018,2020
2020-08-07,Agosto,7,36.8,35.2,2020,1969
2020-08-08,Agosto,8,35.8,35,2020,2003
2003-08-09,Agosto,9,35.4,34.9,2003,1998
1998-08-10,Agosto,10,35.7,35.5,1998,2003
1998-08-11,Agosto,11,35.8,35.1,1998,2003
2003-08-12,Agosto,12,36.5,35.2,2003,1982
2003-08-13,Agosto,13,35,34,2003,1979
1991-08-14,Agosto,14,34.7,34.2,1991,1978
1981-08-15,Agosto,15,35.2,35,1981,1974
1974-08-16,Agosto,16,35,33.4,1974,2009
2012-08-17,Agosto,17,35,34.9,2012,1992
2009-08-18,Agosto,18,34.5,34.4,2009,2012
1993-08-19,Agosto,19,35.9,34.1,1993,2011
1993-08-20,Agosto,20,37.6,35.2,1993,2011
2017-08-21,Agosto,21,36.3,35,2017,1980
1980-08-22,Agosto,22,35.4,34,1980,1978
2016-08-23,Agosto,23,35.5,33.5,2016,2009
2016-08-24,Agosto,24,35.3,34,2016,2001
1992-08-25,Agosto,25,36.9,34.1,1992,2016
1998-08-26,Agosto,26,33.4,32.7,1998,2020
1994-08-27,Agosto,27,34.3,33.6,1994,2007
1981-08-28,Agosto,28,34,33.2,1981,1961
2015-08-29,Agosto,29,33.3,32.8,2015,1962
2019-08-30,Agosto,30,32.9,32.4,2019,2005
1998-08-31,Agosto,31,32.9,32.5,1998,2019
