fecha,maxima,minima
1954-07-01,34,11.5
1954-07-02,35.8,11.5
1954-07-03,34.6,11.4
1956-07-04,38.3,13.6
1954-07-05,32.4,12.5
1954-07-06,33.4,12
1988-07-07,31.4,14.2
1960-07-08,31.4,14
1962-07-09,31.8,13.5
1977-07-10,30.4,14.2
1977-07-11,32.4,14
1977-07-12,33.6,14.4
1968-07-13,34.8,14.2
1956-07-14,30,13
1961-07-15,36.5,14.3
1958-07-16,32,13.6
1972-07-17,30.6,14.8
1982-07-18,31.4,14.8
2001-07-19,30.6,15
1965-07-20,32.8,14.4
1956-07-21,31,15.5
1956-07-22,33.5,16
1962-07-23,36.8,15.5
1967-07-24,38,15.6
1955-07-25,33.3,15.7
1965-07-26,35.2,16
1965-07-27,35.8,14.8
1966-07-28,32.6,15
1977-07-29,30,14.6
1977-07-30,30.4,14.6
1966-07-31,36.9,14.3
