fecha,maxima,minima
1997-07-01,20.4,7.4
1992-07-02,24,7.8
1965-07-03,21.5,8.2
1965-07-04,18.6,7
1963-07-05,25.5,7
2008-07-06,18.1,7.9
1962-07-07,20.4,7.5
1969-07-08,21.5,7.5
1960-07-09,23,6.5
2004-07-10,21,3.8
2002-07-11,21.4,6
1978-07-12,22.4,5
1960-07-13,25,7
1958-07-14,22.2,8.4
1965-07-15,21,7
1960-07-16,23,4
1950-07-17,22,7
2009-07-18,21.8,8.1
1973-07-19,22.4,8
2001-07-20,24.6,7.2
2007-07-21,20.7,7.7
1962-07-22,22.8,8
1967-07-23,22.4,8.7
1951-07-24,22.6,6
2009-07-25,24.5,7.8
1965-07-26,22.2,6.5
1954-07-27,22.6,8
1988-07-28,25.4,7.8
2008-07-29,21.9,9.4
1956-07-30,20.6,9
1980-07-31,19,8.4
