fecha,maxima,minima
2017-07-01,21.5,3.8
1978-07-02,24.4,6
1997-07-03,19,4.7
1988-07-04,15,5
1978-07-05,20.4,4.2
1978-07-06,21.2,4
2008-07-07,23,6
1996-07-08,20.8,2.4
2004-07-09,24.4,7
1980-07-10,20.4,3.4
1980-07-11,22.8,3.4
1972-07-12,26.8,6
2008-07-13,23.2,4
2011-07-14,23.8,7.8
1968-07-15,23,5.6
1970-07-16,23.2,6.4
1980-07-17,26.2,3.6
1966-07-18,20.8,6.4
2001-07-19,22,5.5
1966-07-20,25.2,5.2
1960-07-21,28,7
1973-07-22,24,6.2
1973-07-23,27.2,5.8
1981-07-24,20.8,6.2
1965-07-25,23.6,7.2
1977-07-26,22.4,5.2
1965-07-27,29,6.6
1977-07-28,16.2,8
1977-07-29,15.6,7.6
1977-07-30,17.8,4.4
1977-07-31,22.6,4.4
