fecha,maxima,minima
1991-07-01,29.6,11.6
1991-07-02,27.8,12.4
1978-07-03,24.2,11.6
1978-07-04,26.2,12.2
1981-07-05,28.2,12.2
1979-07-06,28.4,12.4
1978-07-07,27,11
1978-07-08,25.4,12
1978-07-09,25.6,11.6
1978-07-10,29.4,11.4
1978-07-11,28.2,12
1996-07-12,29.6,12.8
1980-07-13,25.6,13.2
1980-07-14,31.4,12.2
1980-07-15,26.6,13.8
1986-07-16,27,12.6
1980-07-17,26.6,13.2
1980-07-18,26.4,12
1980-07-19,27.6,12
1980-07-20,29.4,12.4
1974-07-21,29,12
1980-07-22,26.4,12.4
1977-07-23,29.4,13
1976-07-24,29.6,13
1981-07-25,26,12.6
1981-07-26,26.4,13.6
1977-07-27,26.4,13
1987-07-28,28,14.4
1981-07-29,28.4,14.2
1974-07-30,31.2,15
1977-07-31,25.6,15.4
