fecha,maxima,minima
1954-07-01,22.4,3.8
1978-07-02,25.2,5.6
1968-07-03,23.5,4.5
1968-07-04,27.6,6
1978-07-05,18.8,3.4
1978-07-06,21.2,5.6
1978-07-07,25.2,3.6
1969-07-08,22.5,3
2004-07-09,18.4,5.2
1964-07-10,25,5.2
1993-07-11,20,4.6
1993-07-12,22.8,4.4
1954-07-13,28.5,5.4
2016-07-14,25.8,6.4
1968-07-15,23.5,5
1961-07-16,25.5,5.4
1980-07-17,26,6.4
2009-07-18,27,5.4
1966-07-19,23,4.3
2001-07-20,23.6,4.2
1993-07-21,24.4,5.2
1977-07-22,28.2,5.2
1967-07-23,26.7,6.3
1951-07-24,24.5,6.8
1981-07-25,23.2,5.2
1965-07-26,23.4,5.4
1965-07-27,26.6,7
1955-07-28,25.8,7.9
1977-07-29,15.6,7
1977-07-30,16.2,6.4
1977-07-31,25,5.6
