fecha,maxima,minima
2002-07-01,22.9,8.8
1978-07-02,20.4,9.2
1979-07-03,21.2,8.2
1974-07-04,19.8,9.6
1995-07-05,22,10
1988-07-06,18.2,10.6
1993-07-07,21.2,9.7
1978-07-08,21.2,9
1980-07-09,15.2,9.4
1980-07-10,16.4,10.2
2002-07-11,23,8.7
1993-07-12,19.8,9.4
1980-07-13,21.6,10.8
2016-07-14,21.2,9.9
1974-07-15,21.5,9.4
2002-07-16,22.8,10.2
1980-07-17,22.6,8.6
2009-07-18,23.2,9.2
1981-07-19,20.8,9
2001-07-20,22.8,9.4
1980-07-21,21,10.6
2007-07-22,21,10
1981-07-23,17.3,11.2
1981-07-24,17.2,10.2
1981-07-25,20,8.8
1981-07-26,23,10.8
1987-07-27,22.6,10.6
2013-07-28,25.4,10.7
1977-07-29,15,10.8
1988-07-30,20.8,9.8
1977-07-31,19.8,9.6
