fecha,maxima,minima
1972-07-01,35,13
1963-07-02,33,12.4
1968-07-03,36.4,12
1997-07-04,30.6,11.6
1978-07-05,33.6,12.6
1988-07-06,29,12.4
1978-07-07,34.6,12.4
1988-07-08,35,13
1960-07-09,36,12
1980-07-10,30.6,12
1980-07-11,31.4,12
1980-07-12,34.2,11.6
1968-07-13,35.6,12.4
1961-07-14,36,11.8
2002-07-15,35,13.8
1968-07-16,37,11.8
1961-07-17,36.8,11
1973-07-18,31.8,13.4
2001-07-19,30.6,14
1965-07-20,38,14.4
1965-07-21,38.6,14
1971-07-22,34.8,14
1973-07-23,37,14
1981-07-24,35.6,15
1981-07-25,34.4,15.2
1965-07-26,37,14.2
1966-07-27,32,15
1975-07-28,40.4,12.6
1966-07-29,31.6,14.4
1966-07-30,32.4,13
1991-07-31,33,13.4
