fecha,maxima,minima
1977-07-01,27.4,9.4
1954-07-02,24.2,8.4
1954-07-03,28.8,9.2
2008-07-04,30.8,9.6
2007-07-05,28.5,10.5
1991-07-06,27.2,7.2
1991-07-07,29.2,8.8
1969-07-08,21,8.8
1996-07-09,25.8,8.6
1965-07-10,30.4,9.8
1956-07-11,29.6,7.8
1972-07-12,26.2,10
1980-07-13,30.6,9.6
1963-07-14,28.6,9.8
1998-07-15,28.4,10
1957-07-16,25.4,10.2
1958-07-17,26.6,9.2
1958-07-18,31,8.8
1966-07-19,19,10.6
1966-07-20,23,10.4
1956-07-21,20.2,10.2
2007-07-22,29.8,10.1
2011-07-23,23.2,10.4
1953-07-24,31.7,11
1981-07-25,21.4,10.4
1974-07-26,33,10.4
1965-07-27,30,9.2
1953-07-28,32.4,10
1966-07-29,26.6,10.4
1969-07-30,31.2,9.6
1953-07-31,30.6,9.4
