fecha,maxima,minima
1997-07-01,23,14
1977-07-02,27.2,14
1977-07-03,25.2,14.4
1958-07-04,28,13.5
1958-07-05,24,14.5
1952-07-06,29.9,14.5
1970-07-07,29,16
1997-07-08,27,15
1979-07-09,29,13
1978-07-10,30.6,13.4
1980-07-11,24.8,12.6
1980-07-12,25.2,14.8
1959-07-13,33.5,12
1959-07-14,34,11
1954-07-15,25.6,15
1959-07-16,26,15
1968-07-17,28.5,17
1969-07-18,29.5,14
1969-07-19,29,14
1981-07-20,26.2,14
1981-07-21,26,14.2
1959-07-22,31,12.5
1990-07-23,30,16.4
1974-07-24,27.4,16.4
1974-07-25,26.6,14.8
1954-07-26,27.2,17.3
1959-07-27,27,11.5
1981-07-28,26.4,16
1965-07-29,29.2,16.4
1959-07-30,28,14
1956-07-31,25.5,13
