fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1975-07-01,Julio,1,8.8,9.2,1975,1954
1962-07-02,Julio,2,8,9.2,1962,2012
1972-07-03,Julio,3,8,8.4,1972,1962
1980-07-04,Julio,4,8.6,9.7,1980,1990
1979-07-05,Julio,5,9.4,9.9,1979,2002
1965-07-06,Julio,6,8.4,9.8,1965,1991
1955-07-07,Julio,7,8.5,9,1955,1962
1954-07-08,Julio,8,6.6,8,1954,1962
1978-07-09,Julio,9,8.8,9.8,1978,1969
1965-07-10,Julio,10,8.6,10.6,1965,1969
1956-07-11,Julio,11,7.6,8.4,1956,1972
1972-07-12,Julio,12,8.2,9.9,1972,2012
1972-07-13,Julio,13,8.8,9.4,1972,1980
1954-07-14,Julio,14,9.4,9.8,1954,1980
1954-07-15,Julio,15,9.2,9.8,1954,1957
1951-07-16,Julio,16,9.4,9.6,1951,1965
1954-07-17,Julio,17,7.8,8.2,1954,1980
1980-07-18,Julio,18,9.8,11.2,1980,1970
1966-07-19,Julio,19,7.8,9.8,1966,1980
1953-07-20,Julio,20,10.5,10.6,1953,1974
1960-07-21,Julio,21,9.6,9.8,1960,1980
1955-07-22,Julio,22,10.6,10.7,1955,1987
1976-07-23,Julio,23,10,10.8,1976,1968
1954-07-24,Julio,24,10.6,11.2,1954,1951
1981-07-25,Julio,25,10.4,10.6,1981,1951
1981-07-26,Julio,26,9.4,10,1981,1965
1965-07-27,Julio,27,9.2,9.9,1965,1987
1965-07-28,Julio,28,10.2,10.2,1965,1987
1966-07-29,Julio,29,9.2,10.2,1966,1972
1952-07-30,Julio,30,9.5,10.6,1952,1972
1954-07-31,Julio,31,8.4,8.6,1954,1956
