fecha,maxima,minima
1954-07-01,33.5,10.2
1954-07-02,34.8,9.8
1958-07-03,28.5,10.5
1997-07-04,29.4,12.2
1958-07-05,30.2,11
1958-07-06,29,11
1954-07-07,31,11
1957-07-08,34,12
1957-07-09,37.4,12
1980-07-10,31.6,12.8
1993-07-11,32,11.5
2012-07-12,37.6,13.3
1968-07-13,30.6,13.4
1961-07-14,36.4,12.6
2018-07-15,27.4,13.3
1956-07-16,31,13
1952-07-17,29,10
2009-07-18,32.9,13.3
2018-07-19,33.9,13.4
1956-07-20,29.2,12
2007-07-21,27.7,13.4
1971-07-22,33,13.4
1958-07-23,30.8,13.4
1959-07-24,27.2,14
1987-07-25,26.6,14.4
1958-07-26,33.4,13.5
1995-07-27,41.4,15.1
1956-07-28,28,12.6
1956-07-29,29.4,14
1954-07-30,31,11.8
1959-07-31,30,14
