fecha,maxima,minima
1954-07-01,18,4
1954-07-02,24.7,4.3
1956-07-03,25.9,5.9
1971-07-04,21.6,1.2
1978-07-05,20.6,4
1978-07-06,17.8,5.8
1978-07-07,25,4.4
1969-07-08,22,4.2
2004-07-09,23.2,4.4
1971-07-10,28.6,2
1993-07-11,21.8,4.4
2004-07-12,21.2,5.6
2004-07-13,26.8,5.4
2016-07-14,22.2,5.5
2016-07-15,26.7,5.7
1957-07-16,27.4,5.8
1980-07-17,26.4,4
1974-07-18,18,6.4
1966-07-19,20.2,4.8
1966-07-20,23.7,5.3
1980-07-21,30,6.6
1977-07-22,27,6.8
1958-07-23,26,6
2010-07-24,29.6,7.2
1981-07-25,25,5.8
1977-07-26,20,7
1987-07-27,25.4,5.6
1966-07-28,26.6,7
1977-07-29,13.6,6.2
1969-07-30,29.4,4.8
1954-07-31,26.3,5.3
