fecha,maxima,minima
1997-07-01,22.6,15.4
1988-07-02,25.6,15.6
1958-07-03,23.8,16
1958-07-04,25.8,15.7
1954-07-05,27.4,16
1988-07-06,26.2,15
2001-07-07,26,17.2
1977-07-08,25.4,16.4
1977-07-09,25.4,17
1977-07-10,23.4,17.6
1977-07-11,24,18
1984-07-12,28.6,18.2
1982-07-13,30,17.4
1982-07-14,25.6,17
1982-07-15,28.2,16.8
2018-07-16,24.4,17.6
1982-07-17,25.6,17
1973-07-18,24,17
1973-07-19,24.6,18.5
1982-07-20,27,17.6
1982-07-21,27.8,17.6
1982-07-22,28.4,16
1982-07-23,28.8,17.6
1982-07-24,28.6,17.4
1987-07-25,28,18.2
1986-07-26,28,18.4
1983-07-27,27,17.6
1985-07-28,32.8,17.6
1956-07-29,26,18.6
1982-07-30,28,18
1982-07-31,31.2,16.4
