fecha,maxima,minima
2015-05-01,31.8,14.3
1955-05-02,29.6,12.6
2015-05-03,35.2,17
1965-05-04,32.6,14
1962-05-05,31,17
2017-05-06,28.1,15.5
2013-05-07,32.8,15.8
2015-05-08,32.6,15.5
2007-05-09,30.8,16.4
2019-05-10,32.5,21.2
2007-05-11,33.8,18.2
1977-05-12,30,13.8
2007-05-13,32.5,17.4
2015-05-14,42,19.8
1963-05-15,30,13.4
1961-05-16,34,22.4
1965-05-17,32.6,16.4
1992-05-18,35,17.6
2003-05-19,30.4,18
1997-05-20,28.8,19.4
1994-05-21,29.8,18.4
1967-05-22,31.5,14.5
2003-05-23,30.5,17.5
1994-05-24,30.4,19.4
1967-05-25,32.8,20
1994-05-26,33.8,17.6
1953-05-27,29.9,16.8
2000-05-28,34.6,17.2
2000-05-29,32.8,20
1993-05-30,30.6,17.8
2010-05-31,36.2,21
