fecha,maxima,minima
1997-05-01,31.2,15.8
1994-05-02,31.4,15.6
1994-05-03,32,15.4
1950-05-04,30,15.2
1964-05-05,31,16
1964-05-06,32,12
1989-05-07,30.6,12.2
1965-05-08,32.6,16.4
1961-05-09,33.6,20
1965-05-10,33.8,18.8
2012-05-11,33.6,19.7
2015-05-12,34.5,16.7
2015-05-13,35.9,17.9
1965-05-14,34.6,20.8
2019-05-15,34.3,16.9
1964-05-16,35.2,21.4
1992-05-17,33.2,16
2015-05-18,32.4,14.9
1964-05-19,33.4,19
1964-05-20,32.4,18.2
1982-05-21,33.4,17.4
1974-05-22,34.6,21.4
1953-05-23,34.4,20
1953-05-24,36.6,22
1953-05-25,36.2,20.8
1960-05-26,35.2,20
2006-05-27,34.4,15.4
2006-05-28,35.2,18.8
2006-05-29,36.6,20.2
2001-05-30,35,18
2001-05-31,36.2,21.3
