fecha,maxima,minima
2010-05-01,29,13.4
1967-05-02,30,13
1965-05-03,29.4,17
2015-05-04,31.6,18.8
2019-05-05,31.6,17.2
1960-05-06,32,15.6
1999-05-07,29.8,16.4
1953-05-08,34.6,13.6
1962-05-09,33.6,19
2013-05-10,31.6,18.9
2007-05-11,33,18
1955-05-12,33,15.4
1999-05-13,30.6,16.2
1999-05-14,35,23.8
1955-05-15,33.2,21
1961-05-16,33.8,16.5
1961-05-17,34.8,19
1995-05-18,35,16
1995-05-19,33.6,20.6
1990-05-20,30.6,17.2
1958-05-21,33,15
2008-05-22,31.9,19
1974-05-23,33.6,15
2003-05-24,33.6,15.4
2002-05-25,33.6,16.8
2009-05-26,31.6,18.6
1964-05-27,32,19
2000-05-28,32.8,18.2
2014-05-29,32.1,18.8
2014-05-30,33.4,21.7
1953-05-31,32.6,16
