fecha,maxima,minima
1994-05-01,27,7.8
1994-05-02,26.8,10.4
1994-05-03,27,12
1958-05-04,26.2,6.6
2014-05-05,24.6,2.5
1964-05-06,27.7,6.3
1964-05-07,27.4,13
1965-05-08,27.6,6.8
1965-05-09,29.6,7.6
1965-05-10,27.8,10.2
1965-05-11,29.6,10
1965-05-12,30.4,8.2
2015-05-13,32.7,12.5
1965-05-14,29.2,11.4
1961-05-15,29,9.2
1964-05-16,30.2,10.2
2006-05-17,30.4,12.6
1964-05-18,30,12.2
1964-05-19,29.2,12
2009-05-20,29.4,8.4
1974-05-21,28.8,9
1974-05-22,29,10
1953-05-23,31,12
1953-05-24,32,13.4
2017-05-25,29.5,11.7
2005-05-26,31.2,10.2
2001-05-27,29.8,9.8
2001-05-28,31.8,11.8
2001-05-29,32.4,15.2
2001-05-30,32.4,13.6
2001-05-31,31.6,15.8
