fecha,maxima,minima
1994-05-01,30.5,12.8
1994-05-02,31.6,13.6
1994-05-03,32,15
1994-05-04,31.4,17.9
2014-05-05,30.6,9.1
1964-05-06,32.6,12.4
2009-05-07,31,15.1
2017-05-08,31.6,11.7
2014-05-09,32.1,15.6
2012-05-10,34.2,15.2
2012-05-11,35.5,16.6
2012-05-12,36.2,16.3
2015-05-13,37.7,16.9
1965-05-14,33.4,17
2019-05-15,34.9,14.3
1964-05-16,34.1,16.7
2006-05-17,37.4,18.4
1964-05-18,33.8,17
1986-05-19,32,14.4
2009-05-20,35.1,14.5
2009-05-21,33.9,19.7
1974-05-22,33.7,15.3
2017-05-23,34.4,15.8
1953-05-24,35,17.2
2017-05-25,35.9,18.6
2005-05-26,36.7,17.4
2017-05-27,34.8,19.7
2005-05-28,34.9,17.2
2006-05-29,36.1,20.6
2001-05-30,35,17.9
2001-05-31,36.2,18.4
