fecha,maxima,minima
1994-05-01,29,9.4
1994-05-02,27.4,11
2015-05-03,32.7,14.2
2015-05-04,28.8,14.5
1997-05-05,28,14.8
1989-05-06,28.4,10.6
1989-05-07,28.6,10.6
1995-05-08,28.4,8
1995-05-09,29,11.5
2015-05-10,29.9,11.6
2012-05-11,29.2,11.9
2012-05-12,29.9,13.3
2015-05-13,30.8,11.8
2015-05-14,32,14.7
2017-05-15,29.1,11.5
2017-05-16,30.4,11.8
1992-05-17,29.8,15
2006-05-18,29.7,15.5
2003-05-19,29.7,12.6
1974-05-20,29.5,13.4
1974-05-21,28.4,12.6
2006-05-22,30.6,14.9
2003-05-23,31.3,11.1
2011-05-24,32,13.4
2017-05-25,32.1,13.8
1973-05-26,32,11.8
2006-05-27,33.1,13
2006-05-28,32.8,15.1
2001-05-29,32.4,14.4
2001-05-30,33.6,14.8
2001-05-31,33,16
