fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1994-05-01,Mayo,1,28.4,26.8,1994,1997
1994-05-02,Mayo,2,28,26.6,1994,1958
1958-05-03,Mayo,3,27.5,25.6,1958,1994
1989-05-04,Mayo,4,24.6,23.8,1989,1950
1989-05-05,Mayo,5,25,24.5,1989,1950
1964-05-06,Mayo,6,26.8,26.2,1964,1989
1989-05-07,Mayo,7,26.8,26.6,1989,1965
1965-05-08,Mayo,8,28,25.9,1965,1961
1965-05-09,Mayo,9,30,28,1965,1961
1965-05-10,Mayo,10,30.5,28.5,1965,2022
1965-05-11,Mayo,11,31.2,28.2,1965,2022
1965-05-12,Mayo,12,31.6,29.2,1965,1979
1965-05-13,Mayo,13,30.8,28.6,1965,1961
1979-05-14,Mayo,14,29.6,28.7,1979,1965
1964-05-15,Mayo,15,30.5,30.4,1964,1979
1964-05-16,Mayo,16,31.5,29,1964,1992
1964-05-17,Mayo,17,31.5,30.2,1964,1992
1964-05-18,Mayo,18,27.5,27.2,1964,1992
1958-05-19,Mayo,19,28,28,1958,1964
2022-05-20,Mayo,20,31,29,2022,1974
1974-05-21,Mayo,21,29.7,29.4,1974,2022
1974-05-22,Mayo,22,29.6,28,1974,2009
1953-05-23,Mayo,23,30,28.6,1953,1976
1953-05-24,Mayo,24,31.5,29,1953,2017
1953-05-25,Mayo,25,30.4,29.2,1953,2017
1960-05-26,Mayo,26,30,29.8,1960,2005
2001-05-27,Mayo,27,30.6,30.2,2001,1960
2001-05-28,Mayo,28,31.6,30,2001,2006
2001-05-29,Mayo,29,31.8,30,2001,2020
2001-05-30,Mayo,30,31.6,29.6,2001,1996
2012-05-31,Mayo,31,30.2,30,2012,1976
