fecha,maxima,minima
2005-05-01,28.6,11
2015-05-02,31.1,11.7
1994-05-03,29.6,13.4
2015-05-04,30.2,17.5
1955-05-05,29.5,8.6
1955-05-06,32,15.5
1964-05-07,31.5,12
1964-05-08,31.7,10.5
1965-05-09,31.6,9.6
1965-05-10,32,13
1977-05-11,31.4,9.8
2015-05-12,34,13.8
2015-05-13,36.7,13.1
2015-05-14,36.5,18.6
1961-05-15,34,11.5
2006-05-16,33.5,14
2006-05-17,35.8,18.2
2006-05-18,32.8,17.8
1964-05-19,32,14.5
2009-05-20,31.4,12
2009-05-21,32,13.3
1953-05-22,32.7,11
1953-05-23,34.6,13
1953-05-24,34.2,14
2017-05-25,30.8,12.2
2017-05-26,31.8,15.3
1973-05-27,32.6,13.8
2001-05-28,32,12.8
1995-05-29,33.6,13.6
1994-05-30,32.4,15.4
1994-05-31,34.4,17
