fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1964-05-01,Mayo,1,32.8,31.6,1964,2019
2015-05-02,Mayo,2,34.9,33.6,2015,1994
2020-05-03,Mayo,3,36,34.2,2020,1994
1964-05-04,Mayo,4,33.6,33,1964,1965
1964-05-05,Mayo,5,35,33.8,1964,1966
1964-05-06,Mayo,6,36,34.2,1964,2014
1965-05-07,Mayo,7,35.6,33.6,1965,1962
1961-05-08,Mayo,8,36.8,36,1961,1965
1965-05-09,Mayo,9,36.6,35.6,1965,1961
1965-05-10,Mayo,10,39,36.1,1965,2012
1965-05-11,Mayo,11,39,37,1965,2015
1999-05-12,Mayo,12,38.4,38.2,1999,1965
2015-05-13,Mayo,13,41.2,38,2015,1965
2015-05-14,Mayo,14,39.8,37.6,2015,1961
2012-05-15,Mayo,15,37.1,37,2012,1964
2012-05-16,Mayo,16,37.9,36.8,2012,2002
2006-05-17,Mayo,17,40.1,36,2006,1964
1964-05-18,Mayo,18,36,36,1964,2007
1964-05-19,Mayo,19,36,35.5,1964,2007
1995-05-20,Mayo,20,35,35,1995,2020
2020-05-21,Mayo,21,36.3,35,2020,1974
2020-05-22,Mayo,22,37.3,35.2,2020,2003
2020-05-23,Mayo,23,38,36,2020,1970
2020-05-24,Mayo,24,37,36.3,2020,2017
1960-05-25,Mayo,25,38,36.4,1960,1986
1960-05-26,Mayo,26,36.6,36,1960,1967
1960-05-27,Mayo,27,36.6,36,1960,1972
2006-05-28,Mayo,28,37.7,37.6,2006,1972
1995-05-29,Mayo,29,36.6,36.5,1995,1996
2000-05-30,Mayo,30,37.8,36.4,2000,2012
2012-05-31,Mayo,31,38.6,37.6,2012,2000
