fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2005-05-01,Mayo,1,32.3,31,2005,1958
1997-05-02,Mayo,2,31.8,28,1997,2006
2023-05-03,Mayo,3,33.7,31,2023,2008
1958-05-04,Mayo,4,33.2,31.9,1958,2020
1995-05-05,Mayo,5,30.2,29.8,1995,1976
1964-05-06,Mayo,6,32.4,30,1964,1962
1958-05-07,Mayo,7,32.5,31.2,1958,2015
2021-05-08,Mayo,8,30.9,29.8,2021,2020
2012-05-09,Mayo,9,30.5,29.4,2012,1958
2012-05-10,Mayo,10,35.3,34.5,2012,2015
1964-05-11,Mayo,11,32.5,29.8,1964,1999
1969-05-12,Mayo,12,30.8,29.8,1969,1982
1992-05-13,Mayo,13,32.8,31.2,1992,1961
1973-05-14,Mayo,14,30.8,29.8,1973,2006
1974-05-15,Mayo,15,32.4,31.1,1974,2002
1992-05-16,Mayo,16,34.8,31.2,1992,2002
1964-05-17,Mayo,17,35,33.8,1964,1992
2022-05-18,Mayo,18,34.2,29.6,2022,2004
2004-05-19,Mayo,19,30.4,30.2,2004,1981
2004-05-20,Mayo,20,31.8,30,2004,1989
2017-05-21,Mayo,21,31.9,29.5,2017,2006
2022-05-22,Mayo,22,29.8,29.6,2022,2003
2010-05-23,Mayo,23,29.9,28.4,2010,1951
1970-05-24,Mayo,24,32.4,32,1970,1953
2017-05-25,Mayo,25,36.4,34.6,2017,2005
1999-05-26,Mayo,26,33.5,32.6,1999,2017
2005-05-27,Mayo,27,35.1,32.6,2005,1967
2001-05-28,Mayo,28,32.8,32.8,2001,2020
2001-05-29,Mayo,29,31.3,30.6,2001,2009
1996-05-30,Mayo,30,36,31.6,1996,1981
1990-05-31,Mayo,31,31.4,30.4,1990,2021
