fecha,maxima,minima
1997-05-01,29,6.8
1958-05-02,27.9,7.2
1994-05-03,28.4,10.4
2017-05-04,27.9,10.1
2014-05-05,27.9,4.4
1964-05-06,30,6.8
1964-05-07,29,12.8
1965-05-08,29.5,7.5
1965-05-09,30.5,9.5
1965-05-10,31,10
1965-05-11,32.5,11
1965-05-12,33.4,11.4
2015-05-13,33.5,12.1
1965-05-14,31.5,12.6
1964-05-15,31.4,13.2
1992-05-16,32.4,14.4
1964-05-17,32,16
2015-05-18,29.7,6.5
1964-05-19,30.2,12.5
2009-05-20,30.4,6.5
1974-05-21,30.6,11.6
2009-05-22,30.9,9.4
1953-05-23,33.4,11
1953-05-24,34.4,11
1953-05-25,34.2,12
2005-05-26,33,12.6
2001-05-27,33,11.6
2001-05-28,34,13.6
2001-05-29,34.4,13.6
2001-05-30,34,15.6
2012-05-31,34.2,10.2
