fecha,maxima,minima
1966-05-01,24.8,13.6
2015-05-02,23.7,16
2015-05-03,26.1,16.7
1972-05-04,23.2,11.8
2015-05-05,28.9,16.8
2017-05-06,26.6,15.4
2013-05-07,25.5,14.4
2014-05-08,24,14.9
1995-05-09,27,16.2
2012-05-10,24.2,15.3
2012-05-11,26,16.4
2012-05-12,26.6,17.6
2017-05-13,26,15.4
2006-05-14,25.7,14.1
2015-05-15,28,14.9
2006-05-16,26.2,16
2017-05-17,25.9,17.1
1994-05-18,26.8,11.4
1990-05-19,25.5,16.2
1997-05-20,27.8,16.8
1990-05-21,25.5,15.4
2012-05-22,27.9,14.6
2011-05-23,28.1,16.8
2011-05-24,30,18.1
2007-05-25,27.2,16.4
1953-05-26,27.6,15.3
1953-05-27,28.8,16.1
2006-05-28,28.1,18.7
1963-05-29,27.6,17
2012-05-30,28,18.7
2012-05-31,27.9,19.7
