fecha,maxima,minima
1994-05-01,31.4,9.8
1994-05-02,31.2,12.2
1994-05-03,29,12.8
1961-05-04,30.6,13.6
1989-05-05,28.6,7.2
1989-05-06,30.6,9
1958-05-07,30.6,13.2
1962-05-08,31.4,13.2
1965-05-09,32.2,10.6
2012-05-10,31.2,11.8
1965-05-11,33,12
1965-05-12,33.2,11.8
2015-05-13,32.8,13.4
1965-05-14,33.8,14.4
1965-05-15,32,13.6
1953-05-16,32,10
1992-05-17,33,12.2
1964-05-18,31.8,15
1958-05-19,31.6,12
2005-05-20,30.4,12
2016-05-21,30.7,11.4
1953-05-22,31.2,13.4
1953-05-23,34.4,15
1953-05-24,36,17
2017-05-25,34.6,12.8
2017-05-26,34,14.5
2001-05-27,33,11.4
2001-05-28,37.6,13.4
2001-05-29,36.6,16.6
2001-05-30,36.2,15
1994-05-31,35.8,14.8
