fecha,maxima,minima
1961-05-01,32.6,12.6
2014-05-02,33.7,12.7
1961-05-03,33.5,12.5
1965-05-04,31.8,10.2
1964-05-05,34,11.6
2014-05-06,33.5,10.9
2013-05-07,33.3,15.7
1962-05-08,33,12.8
1965-05-09,34.6,13.2
1965-05-10,34.8,16
2014-05-11,36.5,15.8
1999-05-12,36.7,16
2012-05-13,37.2,15.9
2012-05-14,38,20
2012-05-15,38.2,16.7
2006-05-16,34.1,16.3
2006-05-17,35.7,15.8
2007-05-18,35.1,12.6
2010-05-19,34.2,13.7
2003-05-20,34,18.8
2006-05-21,32.3,12.3
1982-05-22,34.6,15
1953-05-23,36.3,13.5
1953-05-24,38,14.2
1953-05-25,34.6,15.1
2001-05-26,36.6,17.2
1972-05-27,36.4,13.8
1953-05-28,36.5,15
1995-05-29,34.4,13.9
2000-05-30,34.8,16.8
2010-05-31,37.8,16.7
