fecha,maxima,minima
1981-12-01,19.2,3
1979-12-02,19,0.6
2006-12-03,20.2,5.3
2013-12-04,19.9,-2.7
2006-12-05,22.5,4.7
2010-12-06,20.1,9.4
2010-12-07,22.5,8.9
1978-12-08,22,11.6
2007-12-09,20.6,4.1
1978-12-10,20.8,6.2
1994-12-11,21,4.4
2010-12-12,19.8,0.4
1998-12-13,20.2,2.4
1989-12-14,19.4,7.6
1989-12-15,22.4,17
1989-12-16,21.8,15
1985-12-17,19.2,-1.2
2014-12-18,19.7,6.4
1987-12-19,20.6,7
1987-12-20,19.2,4.6
2019-12-21,20.1,9.7
2018-12-22,20.2,3.3
1983-12-23,20.2,6
1995-12-24,20,8
1995-12-25,20.4,12.6
1995-12-26,21.6,10.6
1983-12-27,19.4,2.2
2009-12-28,18.8,5.5
1990-12-29,19,2
2009-12-30,21,11.2
2018-12-31,20.7,3.7
