fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2023-12-01,Diciembre,1,27.2,23.0,2023,1992
1976-12-02,Diciembre,2,22.8,22.4,1976,1978
2018-12-03,Diciembre,3,23.4,22.3,2018,2024
1992-12-04,Diciembre,4,24.6,24.4,1992,1978
1978-12-05,Diciembre,5,22.6,21.3,1978,2024
2010-12-06,Diciembre,6,27.6,23.0,2010,1989
2010-12-07,Diciembre,7,28.8,26.6,2010,1977
2023-12-08,Diciembre,8,24.6,24.2,2023,2010
2022-12-09,Diciembre,9,23.4,22.2,2022,2010
1981-12-10,Diciembre,10,24.4,23.1,1981,2023
1978-12-11,Diciembre,11,25.6,25.2,1978,2022
2023-12-12,Diciembre,12,27.8,26.0,2023,1978
2022-12-13,Diciembre,13,25.2,23.5,2022,2018
2022-12-14,Diciembre,14,25.4,22.0,2022,1989
1975-12-15,Diciembre,15,24.6,24.0,1975,1987
1989-12-16,Diciembre,16,30.6,22.4,1989,1981
1989-12-17,Diciembre,17,28.6,23.4,1989,1997
2009-12-18,Diciembre,18,25.0,22.6,2009,1997
2010-12-19,Diciembre,19,22.4,22.0,2010,2024
2019-12-20,Diciembre,20,23.2,22.8,2019,1996
2009-12-21,Diciembre,21,24.8,24.0,2009,2010
1991-12-22,Diciembre,22,24.8,23.2,1991,1995
2009-12-23,Diciembre,23,23.6,22.8,2009,2001
2009-12-24,Diciembre,24,25.0,23.6,2009,1995
1995-12-25,Diciembre,25,25.0,24.1,1995,2022
2009-12-26,Diciembre,26,25.0,22.4,2009,2005
1978-12-27,Diciembre,27,24.2,23.6,1978,1995
1981-12-28,Diciembre,28,22.6,22.2,1981,1985
2009-12-29,Diciembre,29,24.8,22.0,2009,1978
2009-12-30,Diciembre,30,25.2,24.2,2009,1981
1978-12-31,Diciembre,31,24.8,23.4,1978,1981
