fecha,maxima,minima
1976-12-01,15.8,10
1979-12-02,17.6,1
1985-12-03,19.2,9.6
1985-12-04,20.2,7.4
1979-12-05,15,0
2015-12-06,14.8,0
2000-12-07,13.6,5.9
1978-12-08,13.2,10
1978-12-09,16,10
1978-12-10,14.8,8.8
1979-12-11,15,7.8
1971-12-12,15,0
1971-12-13,16.4,-0.8
1971-12-14,15.2,-0.6
1987-12-15,15.5,7.3
1987-12-16,14.5,10.4
1987-12-17,15.3,11.4
1987-12-18,15.2,9.2
2015-12-19,15.4,3.7
1987-12-20,12.5,3.2
2019-12-21,13.6,5.8
1968-12-22,13.2,8.8
1977-12-23,16,10.4
1977-12-24,15.2,7
1974-12-25,13,6.8
1999-12-26,12.5,8.4
1974-12-27,12.6,7.2
2016-12-28,12.4,-1.7
2017-12-29,13.2,2.4
1994-12-30,13.4,5.9
2018-12-31,13.7,-0.7
