fecha,maxima,minima
1994-12-01,18.6,1.2
1985-12-02,18.5,8
2015-12-03,19.4,-2.2
1985-12-04,17.6,5.2
2015-12-05,19.4,-2.3
2010-12-06,17.1,10.4
2000-12-07,16.2,7.8
2010-12-08,15.1,8.9
2018-12-09,17.1,-0.8
2016-12-10,16.1,-1.4
2010-12-11,16.8,2.2
1984-12-12,16.8,2.4
1994-12-13,15.5,0
1989-12-14,14.6,11.4
2015-12-15,16.8,5.4
2015-12-16,18.2,2.5
2015-12-17,19.7,-0.2
2015-12-18,18.6,5.8
2015-12-19,19.3,-1.2
1967-12-20,14,4
2019-12-21,15.7,8.7
2020-12-22,18,5.3
1977-12-23,17.5,7.6
1977-12-24,17,5
2002-12-25,14.4,7.2
2018-12-26,14.5,-3.1
2015-12-27,14,-5.6
2009-12-28,15.3,5.3
2010-12-29,15.4,1.8
1994-12-30,14.6,7.2
2001-12-31,15.6,6
