fecha,maxima,minima
1985-12-01,19.6,13
1979-12-02,22,12.4
1985-12-03,21.6,18
1985-12-04,19.4,16.6
1979-12-05,19.6,11.2
2010-12-06,19.4,12.8
2000-12-07,21.3,12.8
1978-12-08,19.2,11.4
1978-12-09,20.6,11.4
1978-12-10,19.4,15.6
1978-12-11,19,13.4
1978-12-12,21,11.6
1989-12-13,19.2,15
1989-12-14,21.6,16.2
1989-12-15,21,14.8
1989-12-16,21,16.2
1987-12-17,21.6,17.2
2015-12-18,19.8,16
2015-12-19,21.5,16.7
2015-12-20,19.4,11.1
2019-12-21,20,9.5
2020-12-22,19.4,11.5
2012-12-23,21.3,14
1983-12-24,21.2,14.2
1983-12-25,19.6,13.8
1977-12-26,20.2,11.6
1999-12-27,18.4,7.6
2016-12-28,17.5,7
1983-12-29,20.4,10.8
1978-12-30,18.6,11.4
1959-12-31,20,11.6
