fecha,maxima,minima
1979-12-01,21.8,12.6
1985-12-02,25.6,17
1979-12-03,19,10.4
1979-12-04,20.2,10.2
2016-12-05,20.6,12.1
2016-12-06,21.2,12
2016-12-07,19,12.9
2016-12-08,19.6,12.6
1978-12-09,20,14.2
1977-12-10,19.6,12.6
2010-12-11,19.7,14
1998-12-12,18.6,15.4
1998-12-13,20,12.6
1998-12-14,20.5,11.4
2015-12-15,19.4,15.5
2015-12-16,20.4,16.6
1987-12-17,19.2,17.6
2015-12-18,19.8,15.6
2015-12-19,20.4,13.8
1995-12-20,18.2,13.9
2020-12-21,18.6,15.9
2002-12-22,18.8,15.2
1977-12-23,21.4,17
1983-12-24,22,13.6
1983-12-25,19.4,12.8
1974-12-26,18.2,11.6
2015-12-27,19.5,13.5
1983-12-28,18.8,10.2
2009-12-29,18.5,11
2015-12-30,17.9,9.9
2010-12-31,17.5,10.8
