fecha,maxima,minima
1985-12-01,21.4,6.6
1985-12-02,25.6,9.6
1985-12-03,23.2,7
2015-12-04,21,5.5
2015-12-05,21.9,5.5
2010-12-06,20,16.4
2010-12-07,20.2,13.3
1978-12-08,19.2,15
2010-12-09,19.8,13.2
1978-12-10,20.2,8.6
1976-12-11,19.2,5.6
1977-12-12,20,10.6
1981-12-13,19.6,14.2
1981-12-14,19.6,10.8
2015-12-15,23,8
1987-12-16,20.4,14.6
2002-12-17,20.8,15.4
2015-12-18,20.3,6.3
2015-12-19,21.9,2.8
1967-12-20,20.6,7
1971-12-21,19,3.6
1995-12-22,18.6,13.6
1977-12-23,22,11
2012-12-24,21.1,5.8
1977-12-25,20.2,7.2
1977-12-26,18.4,5.4
2019-12-27,19.3,5.7
2019-12-28,19.6,4.8
2009-12-29,18.2,13.6
1994-12-30,19.2,12.4
1994-12-31,17.6,14.6
