fecha,maxima,minima
1952-12-01,24.5,10.6
1996-12-02,24.2,10.2
2007-12-03,22.3,12.2
2018-12-04,24.3,12
1994-12-05,23.2,11
1954-12-06,24.9,7.4
1976-12-07,22.8,15.6
2010-12-08,24.8,12.2
1978-12-09,25,14
1978-12-10,25.2,10.6
2020-12-11,23,12.2
1998-12-12,24.1,13.4
1978-12-13,24.2,18.4
2003-12-14,25,10.6
1989-12-15,23,16.7
1989-12-16,23.5,12.2
1987-12-17,24.7,13.6
1987-12-18,22.2,12.4
1969-12-19,21.8,12.4
1980-12-20,23,14
2019-12-21,25.3,17.5
1952-12-22,24.3,12
1952-12-23,23.3,10
2019-12-24,24.2,11.5
1968-12-25,24,9.5
1968-12-26,24,9.5
1955-12-27,21,5.8
1955-12-28,21,6.8
2009-12-29,24.1,16
2017-12-30,23.2,13.6
1978-12-31,22.2,15
