fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1981-12-01,Diciembre,1,23.6,23.2,1981,1992
1976-12-02,Diciembre,2,23.8,23.6,1976,1997
2018-12-03,Diciembre,3,23.7,23.2,2018,1976
1978-12-04,Diciembre,4,24.2,24,1978,2006
1961-12-05,Diciembre,5,23,23,1961,1994
2010-12-06,Diciembre,6,23.8,23,2010,1994
2007-12-07,Diciembre,7,25.8,24.6,2007,1976
2010-12-08,Diciembre,8,25,23.8,2010,1978
1978-12-09,Diciembre,9,25.4,24.2,1978,2007
1977-12-10,Diciembre,10,23.8,23,1977,1994
1961-12-11,Diciembre,11,24.2,23.2,1961,1981
1979-12-12,Diciembre,12,23.4,23.4,1979,1998
1978-12-13,Diciembre,13,25.6,25.2,1978,1989
1981-12-14,Diciembre,14,24.6,23.6,1981,1989
1958-12-15,Diciembre,15,23.8,22.6,1958,1989
1981-12-16,Diciembre,16,26.6,22.6,1981,1958
1989-12-17,Diciembre,17,25.4,23.6,1989,1987
2002-12-18,Diciembre,18,23,22.4,2002,2004
1986-12-19,Diciembre,19,23.2,22.1,1986,2015
1952-12-20,Diciembre,20,22,22,1952,1969
2003-12-21,Diciembre,21,25.4,23.2,2003,2019
1991-12-22,Diciembre,22,24,23.6,1991,1952
1952-12-23,Diciembre,23,23.6,23.4,1952,1991
2019-12-24,Diciembre,24,25,23,2019,1995
1997-12-25,Diciembre,25,24.6,23.5,1997,2002
1968-12-26,Diciembre,26,24.4,22.4,1968,1995
1955-12-27,Diciembre,27,22.2,21.8,1955,1977
2017-12-28,Diciembre,28,22.6,21.6,2017,1958
1966-12-29,Diciembre,29,23.4,22.5,1966,2009
2001-12-30,Diciembre,30,25.6,24,2001,2017
1959-12-31,Diciembre,31,23.2,23,1959,2001
