fecha,maxima,minima
1981-12-01,17.2,-1.4
1979-12-02,17.8,-0.8
1953-12-03,19,5
1985-12-04,17.6,2.8
2018-12-05,18.3,2.8
2010-12-06,19,12.2
2000-12-07,18,11
1978-12-08,17,9.4
2010-12-09,18.5,9.8
1978-12-10,19.6,3.2
1976-12-11,19.6,1.2
1994-12-12,18,3.6
1994-12-13,18,3
1994-12-14,17.4,2
2015-12-15,19.1,4.7
1989-12-16,18.8,10.4
1989-12-17,17.4,10.4
2015-12-18,18.5,3.2
2015-12-19,17.5,2.1
2015-12-20,18.1,2.8
1989-12-21,18.2,3.8
2017-12-22,16.1,-0.8
1977-12-23,17.6,8.4
2009-12-24,17,7.4
1995-12-25,16.4,13.2
1978-12-26,16.6,8.8
1986-12-27,15.4,2.2
2015-12-28,15.6,1.7
2009-12-29,17.6,13.4
1995-12-30,17,11
2004-12-31,16,1
