fecha,maxima,minima
1994-12-01,23.1,7.5
1985-12-02,23.6,12.4
2015-12-03,22.9,4.4
2018-12-04,24.7,6.8
1955-12-05,22.2,11.4
2018-12-06,22.6,7.1
1955-12-07,21.2,9.4
2010-12-08,22,16.6
2010-12-09,26.8,14
2018-12-10,23.6,5.3
1994-12-11,22.1,5.7
1998-12-12,22.6,8.9
1998-12-13,24.4,5.4
1998-12-14,24.7,5.3
2015-12-15,24.6,7.4
1989-12-16,21.8,15.4
1987-12-17,21.8,12.2
2015-12-18,21.6,5
2015-12-19,23.5,3.1
2015-12-20,21.7,8.8
1989-12-21,22,10.2
2011-12-22,21.1,6.4
2015-12-23,21.4,5.3
2012-12-24,23.8,5.7
1977-12-25,21.4,8
2015-12-26,21.6,3.3
2019-12-27,22.4,6
1974-12-28,22.4,5.6
1974-12-29,21.8,4.4
1974-12-30,21.6,5
2006-12-31,21.4,1
