fecha,maxima,minima
2006-12-01,20.4,8.7
1976-12-02,21.4,17
2006-12-03,21.8,10
2006-12-04,22.1,10.1
2006-12-05,20.4,9.6
2018-12-06,21.3,6.8
2000-12-07,21.8,10.8
2015-12-08,20.5,7.4
2010-12-09,21.8,10.5
2016-12-10,20,7.1
1981-12-11,20.6,8.8
1981-12-12,21.2,18
1978-12-13,21.8,16
1981-12-14,21.8,17
1989-12-15,20.4,15
1981-12-16,22,13
1989-12-17,20.8,12.4
2002-12-18,23,13.5
1986-12-19,19.6,6
1987-12-20,20,4.4
2015-12-21,21.4,8.6
2011-12-22,20.2,6.7
1983-12-23,20.4,9
1995-12-24,23.8,15
1983-12-25,21.6,2.6
2019-12-26,21.9,5.8
2015-12-27,19.3,6.1
1974-12-28,19.6,4.8
1974-12-29,19.6,2.6
2017-12-30,20.1,6.9
1978-12-31,21.6,14.8
