fecha,maxima,minima
1992-12-01,23,11.6
1976-12-02,22.8,16.2
2018-12-03,23.4,13.3
1992-12-04,24.6,15
1978-12-05,22.6,14.8
2010-12-06,27.6,13.6
2010-12-07,28.8,16.4
2010-12-08,24.2,14.8
2010-12-09,22.2,15
1981-12-10,24.4,11.6
1978-12-11,25.6,13
1978-12-12,26,16.6
2018-12-13,23.5,12.9
1989-12-14,22,13.2
1975-12-15,24.6,11.6
1989-12-16,30.6,15.2
1989-12-17,28.6,15.8
2009-12-18,25,14
2010-12-19,22.4,14
2019-12-20,23.2,20.4
2009-12-21,24.8,11.4
1991-12-22,24.8,9.4
2009-12-23,23.6,15
2009-12-24,25,18.2
1995-12-25,25,14
2009-12-26,25,14.2
1978-12-27,24.2,10.4
1981-12-28,22.6,10.6
2009-12-29,24.8,12
2009-12-30,25.2,14.6
1978-12-31,24.8,13.2
