fecha,maxima,minima
1985-12-01,21.4,17.6
1985-12-02,24.6,15
1985-12-03,23.4,20.6
1985-12-04,24,19.6
1985-12-05,22.2,11.6
2015-12-06,21,6.5
2000-12-07,23.5,13
1978-12-08,22.5,9.6
1978-12-09,22.6,10
1978-12-10,23,18.8
1978-12-11,22.2,11.8
1984-12-12,22.2,6.2
1989-12-13,21,13.8
1989-12-14,23.2,18.6
1989-12-15,23,12.2
1987-12-16,22.6,14.6
1987-12-17,23.6,19.2
2015-12-18,21.8,13.2
2015-12-19,22.7,19
1993-12-20,21,10.1
2019-12-21,23.2,7.3
2020-12-22,21.6,9.9
2012-12-23,24.5,11.1
1983-12-24,23.6,16.6
1974-12-25,21.4,13.2
2002-12-26,21,13
1999-12-27,21.6,10.4
2015-12-28,20.6,10.2
2009-12-29,21.2,14.6
2017-12-30,20.5,8
2006-12-31,20,10.2
