date,month,city,day,temp,year
2012-06-01,Junio,Valladolid,1,32.2,2012
2019-06-01,Junio,Valladolid,1,31.9,2019
1976-06-01,Junio,Valladolid,1,30.6,1976
1970-06-01,Junio,Valladolid,1,30,1970
2017-06-01,Junio,Valladolid,1,29.5,2017
1990-06-01,Junio,Valladolid,1,28.4,1990
2009-06-01,Junio,Valladolid,1,28,2009
2002-06-01,Junio,Valladolid,1,27.2,2002
2001-06-01,Junio,Valladolid,1,27,2001
2010-06-01,Junio,Valladolid,1,27,2010
2005-06-02,Junio,Valladolid,2,31.2,2005
1970-06-02,Junio,Valladolid,2,30.6,1970
2019-06-02,Junio,Valladolid,2,30.6,2019
2017-06-02,Junio,Valladolid,2,29.4,2017
2015-06-02,Junio,Valladolid,2,29.1,2015
1990-06-02,Junio,Valladolid,2,29,1990
2002-06-02,Junio,Valladolid,2,29,2002
1987-06-02,Junio,Valladolid,2,28.2,1987
2001-06-02,Junio,Valladolid,2,28.2,2001
1976-06-02,Junio,Valladolid,2,28,1976
2015-06-03,Junio,Valladolid,3,31.5,2015
1950-06-03,Junio,Valladolid,3,30.4,1950
1970-06-03,Junio,Valladolid,3,30.4,1970
2001-06-03,Junio,Valladolid,3,30.4,2001
2009-06-03,Junio,Valladolid,3,29.4,2009
2019-06-03,Junio,Valladolid,3,29.4,2019
1980-06-03,Junio,Valladolid,3,28.8,1980
1990-06-03,Junio,Valladolid,3,28.6,1990
2005-06-03,Junio,Valladolid,3,28.5,2005
2010-06-03,Junio,Valladolid,3,28.3,2010
1950-06-04,Junio,Valladolid,4,32,1950
2015-06-04,Junio,Valladolid,4,31.9,2015
1980-06-04,Junio,Valladolid,4,30,1980
2010-06-04,Junio,Valladolid,4,29.5,2010
1983-06-04,Junio,Valladolid,4,29.2,1983
1974-06-04,Junio,Valladolid,4,27.4,1974
2004-06-04,Junio,Valladolid,4,27.2,2004
1995-06-04,Junio,Valladolid,4,27,1995
2001-06-04,Junio,Valladolid,4,27,2001
1952-06-04,Junio,Valladolid,4,26.2,1952
1950-06-05,Junio,Valladolid,5,30,1950
2010-06-05,Junio,Valladolid,5,30,2010
2015-06-05,Junio,Valladolid,5,29.9,2015
1980-06-05,Junio,Valladolid,5,29.6,1980
2005-06-05,Junio,Valladolid,5,29.2,2005
2004-06-05,Junio,Valladolid,5,29,2004
2006-06-05,Junio,Valladolid,5,29,2006
1974-06-05,Junio,Valladolid,5,28.6,1974
1996-06-05,Junio,Valladolid,5,28.6,1996
1952-06-05,Junio,Valladolid,5,28,1952
2006-06-06,Junio,Valladolid,6,31.3,2006
2015-06-06,Junio,Valladolid,6,31.1,2015
2004-06-06,Junio,Valladolid,6,30.5,2004
1996-06-06,Junio,Valladolid,6,30.2,1996
2003-06-06,Junio,Valladolid,6,28,2003
2005-06-06,Junio,Valladolid,6,27.8,2005
1981-06-06,Junio,Valladolid,6,27.4,1981
1987-06-06,Junio,Valladolid,6,27.2,1987
1950-06-06,Junio,Valladolid,6,27,1950
1968-06-06,Junio,Valladolid,6,27,1968
2006-06-07,Junio,Valladolid,7,33.5,2006
2015-06-07,Junio,Valladolid,7,31.3,2015
2003-06-07,Junio,Valladolid,7,31,2003
1994-06-07,Junio,Valladolid,7,30.5,1994
2001-06-07,Junio,Valladolid,7,29,2001
2017-06-07,Junio,Valladolid,7,28.6,2017
1981-06-07,Junio,Valladolid,7,28.2,1981
1976-06-07,Junio,Valladolid,7,28,1976
1996-06-07,Junio,Valladolid,7,27.9,1996
2016-06-07,Junio,Valladolid,7,27.8,2016
2006-06-08,Junio,Valladolid,8,32.5,2006
2017-06-08,Junio,Valladolid,8,31.2,2017
2005-06-08,Junio,Valladolid,8,30.5,2005
2015-06-08,Junio,Valladolid,8,30.4,2015
1982-06-08,Junio,Valladolid,8,29.6,1982
2016-06-08,Junio,Valladolid,8,29.3,2016
2000-06-08,Junio,Valladolid,8,28.5,2000
2003-06-08,Junio,Valladolid,8,28.5,2003
1968-06-08,Junio,Valladolid,8,28.4,1968
2004-06-08,Junio,Valladolid,8,28.2,2004
2005-06-09,Junio,Valladolid,9,31.2,2005
2003-06-09,Junio,Valladolid,9,30.5,2003
1964-06-09,Junio,Valladolid,9,30.2,1964
2004-06-09,Junio,Valladolid,9,30,2004
1982-06-09,Junio,Valladolid,9,29.6,1982
2006-06-09,Junio,Valladolid,9,29.5,2006
1968-06-09,Junio,Valladolid,9,29.4,1968
1983-06-09,Junio,Valladolid,9,29.4,1983
1986-06-09,Junio,Valladolid,9,29.4,1986
2016-06-09,Junio,Valladolid,9,29.4,2016
2017-06-10,Junio,Valladolid,10,32.5,2017
2004-06-10,Junio,Valladolid,10,30.8,2004
1964-06-10,Junio,Valladolid,10,30.6,1964
1983-06-10,Junio,Valladolid,10,30.6,1983
2005-06-10,Junio,Valladolid,10,30,2005
1996-06-10,Junio,Valladolid,10,29.2,1996
1981-06-10,Junio,Valladolid,10,29,1981
2003-06-10,Junio,Valladolid,10,28.2,2003
1968-06-10,Junio,Valladolid,10,28,1968
2006-06-10,Junio,Valladolid,10,26.6,2006
2017-06-11,Junio,Valladolid,11,33.9,2017
1981-06-11,Junio,Valladolid,11,33.4,1981
2003-06-11,Junio,Valladolid,11,32.6,2003
1983-06-11,Junio,Valladolid,11,31.4,1983
1964-06-11,Junio,Valladolid,11,31,1964
2005-06-11,Junio,Valladolid,11,31,2005
2004-06-11,Junio,Valladolid,11,30.8,2004
1996-06-11,Junio,Valladolid,11,30,1996
2006-06-11,Junio,Valladolid,11,30,2006
2014-06-11,Junio,Valladolid,11,29.7,2014
1981-06-12,Junio,Valladolid,12,35.4,1981
2017-06-12,Junio,Valladolid,12,35.4,2017
2009-06-12,Junio,Valladolid,12,32.2,2009
1964-06-12,Junio,Valladolid,12,31.6,1964
2002-06-12,Junio,Valladolid,12,31.2,2002
1976-06-12,Junio,Valladolid,12,31,1976
1996-06-12,Junio,Valladolid,12,31,1996
2003-06-12,Junio,Valladolid,12,31,2003
2006-06-12,Junio,Valladolid,12,30.8,2006
2014-06-12,Junio,Valladolid,12,30.8,2014
1981-06-13,Junio,Valladolid,13,35.6,1981
2003-06-13,Junio,Valladolid,13,34,2003
2009-06-13,Junio,Valladolid,13,33.8,2009
2002-06-13,Junio,Valladolid,13,32.6,2002
2017-06-13,Junio,Valladolid,13,32.5,2017
1951-06-13,Junio,Valladolid,13,31.4,1951
1989-06-13,Junio,Valladolid,13,30.6,1989
2014-06-13,Junio,Valladolid,13,30.6,2014
1996-06-13,Junio,Valladolid,13,30.4,1996
1976-06-13,Junio,Valladolid,13,30,1976
1981-06-14,Junio,Valladolid,14,35.4,1981
2017-06-14,Junio,Valladolid,14,34.4,2017
2002-06-14,Junio,Valladolid,14,33,2002
1951-06-14,Junio,Valladolid,14,32.3,1951
1965-06-14,Junio,Valladolid,14,30.6,1965
1996-06-14,Junio,Valladolid,14,30.5,1996
1991-06-14,Junio,Valladolid,14,30.4,1991
2003-06-14,Junio,Valladolid,14,30.2,2003
2006-06-14,Junio,Valladolid,14,29.2,2006
1955-06-14,Junio,Valladolid,14,28.8,1955
2017-06-15,Junio,Valladolid,15,35.1,2017
1981-06-15,Junio,Valladolid,15,33.6,1981
1996-06-15,Junio,Valladolid,15,32.4,1996
2002-06-15,Junio,Valladolid,15,32.4,2002
1991-06-15,Junio,Valladolid,15,32,1991
1951-06-15,Junio,Valladolid,15,30.6,1951
2000-06-15,Junio,Valladolid,15,30.5,2000
1965-06-15,Junio,Valladolid,15,30,1965
2003-06-15,Junio,Valladolid,15,30,2003
1955-06-15,Junio,Valladolid,15,29.4,1955
2017-06-16,Junio,Valladolid,16,35.6,2017
2002-06-16,Junio,Valladolid,16,35,2002
1981-06-16,Junio,Valladolid,16,34.4,1981
1982-06-16,Junio,Valladolid,16,31.8,1982
1996-06-16,Junio,Valladolid,16,31.4,1996
2000-06-16,Junio,Valladolid,16,31,2000
1983-06-16,Junio,Valladolid,16,30.6,1983
2013-06-16,Junio,Valladolid,16,30.1,2013
1999-06-16,Junio,Valladolid,16,30,1999
2003-06-16,Junio,Valladolid,16,30,2003
2017-06-17,Junio,Valladolid,17,35.8,2017
2002-06-17,Junio,Valladolid,17,35.5,2002
2005-06-17,Junio,Valladolid,17,34.1,2005
2000-06-17,Junio,Valladolid,17,32.2,2000
1960-06-17,Junio,Valladolid,17,31.4,1960
1993-06-17,Junio,Valladolid,17,31.2,1993
1996-06-17,Junio,Valladolid,17,30.1,1996
2004-06-17,Junio,Valladolid,17,29.8,2004
2009-06-17,Junio,Valladolid,17,29.5,2009
1964-06-17,Junio,Valladolid,17,29.2,1964
2017-06-18,Junio,Valladolid,18,36.4,2017
2005-06-18,Junio,Valladolid,18,35.3,2005
2009-06-18,Junio,Valladolid,18,33.5,2009
1960-06-18,Junio,Valladolid,18,32.4,1960
1993-06-18,Junio,Valladolid,18,32,1993
2000-06-18,Junio,Valladolid,18,31.7,2000
2002-06-18,Junio,Valladolid,18,31,2002
