fecha,maxima
1951-07-27,36
1954-01-24,-0.8
1954-01-25,-0.5
1954-01-31,-1.6
1954-02-01,-4.4
1954-02-02,-2.0
1954-02-03,-0.2
1954-02-04,-1.0
1954-07-24,35.2
1954-12-28,-0.8
1954-12-29,-0.2
1955-03-09,-1.0
1955-08-21,35.2
1956-02-03,-0.5
1956-02-11,-2.5
1956-02-12,-0.8
1956-02-21,-0.5
1957-07-31,35.6
1957-08-01,35.7
1959-07-07,36.3
1964-07-17,35
1968-06-30,36.4
1976-08-05,35
1980-08-21,35.6
1981-06-13,36
1981-07-29,35.2
1982-07-06,35
1982-07-07,35.2
1987-06-28,35
1987-08-04,36
1987-08-12,36
1987-08-13,38.2
1987-08-14,35
1988-09-07,36.6
1988-09-08,37.4
1989-07-19,35.2
1990-07-19,35.8
1990-07-21,35.4
1995-07-19,36.4
1995-07-20,35.2
1995-07-24,36.4
1998-08-10,35.8
2003-08-03,35.4
2003-08-04,35.4
2003-08-05,35.2
2003-08-12,35.4
2003-08-13,35
2006-07-10,36.2
2012-08-10,35.4
2015-02-04,-0.2
2017-06-17,35
2017-06-18,35.4
2018-08-02,35.1
2018-08-03,35
2018-08-06,35.3
