fecha,maxima,minima
1954-02-01,-5.5,-11
1954-02-02,-4,-11
1956-02-03,-0.5,-15.2
1956-02-04,-0.2,-13.3
1954-02-05,2.5,-8
1956-02-06,5.3,-7
1998-02-07,11.6,-3
2012-02-08,-2.1,-6.2
1960-02-09,5,-6.8
1956-02-10,2,-14.5
1956-02-11,-7.5,-14
1956-02-12,-6,-12.6
1956-02-13,3,-10
1983-02-14,1.2,-8
1983-02-15,2.4,-9.5
1956-02-16,3,-8.2
1956-02-17,2.8,-8
2003-02-18,5.5,-7.5
1956-02-19,-0.4,-6
1956-02-20,3.3,-8
1956-02-21,3.3,-7
1956-02-22,4.3,-10
1956-02-23,3,-8.6
1956-02-24,3.8,-5
2005-02-25,6.5,-5.5
1963-02-26,8.6,-6.8
1963-02-27,7,-6.2
2005-02-28,-1.5,-6
1968-02-29,9.8,-2.7
