fecha,maxima,minima
1954-02-01,6.6,1.4
1954-02-02,9.5,2.8
1954-02-03,6,0.7
1954-02-04,9.3,0.8
1954-02-05,8,2
1954-02-06,12,2.7
1952-02-07,13.5,3.3
1954-02-08,15.5,3.6
2012-02-09,13,3.1
2012-02-10,14.5,4.2
1956-02-11,6.4,1.2
2012-02-12,12.7,2.2
1983-02-13,12,1
1956-02-14,13.5,2
1953-02-15,9.7,3.3
1983-02-16,16,2.8
1979-02-17,13.8,4.2
1956-02-18,11.5,2.8
2005-02-19,15.4,3.6
1965-02-20,13.5,2.8
1956-02-21,12,2.5
2005-02-22,16,4
1996-02-23,15,4.6
1953-02-24,15.6,4.6
1984-02-25,14.6,4.6
2013-02-26,14.1,4.3
2005-02-27,9.9,5
1988-02-28,14,4.4
1988-02-29,15.8,4.2
