fecha,maxima,minima
2005-02-01,15.7,-4.9
1981-02-02,18.4,-5
1981-02-03,17,-3
1992-02-04,18.6,-4.4
2012-02-05,13.4,-4.8
2015-02-06,12.6,-2.2
1971-02-07,17,-1.4
2012-02-08,10.7,-1.4
2012-02-09,12.9,-3.3
2012-02-10,15,-4.6
1999-02-11,14.6,-2.4
2012-02-12,11.2,-3.3
2012-02-13,12.4,-4.8
2012-02-14,15.6,-4.6
1999-02-15,15.6,-2.4
1999-02-16,16.8,-3.8
1979-02-17,11.6,-3
1965-02-18,15,-2.4
2005-02-19,17,-2.7
2005-02-20,17,-2.2
1981-02-21,14.4,-4.2
2005-02-22,14.8,-3.7
2012-02-23,21.1,-2.3
1996-02-24,16.6,-1.5
1974-02-25,16,-1
2005-02-26,15,-3
1970-02-27,15.2,-1.2
1988-02-28,12.8,-2.8
1988-02-29,16,-3
