fecha,maxima,minima
1954-02-01,-4.4,-10
1963-02-02,0.3,-8.5
1963-02-03,1,-9.6
1963-02-04,0.4,-14.4
1954-02-05,3,-13.8
1994-02-06,3.4,-6
1954-02-07,0.5,-8.8
1963-02-08,4.8,-7.8
1960-02-09,-1,-7
1960-02-10,0.7,-8
1951-02-11,1,-9.4
1978-02-12,2.4,-10.6
2010-02-13,3.4,-7.2
1960-02-14,5,-7.5
1969-02-15,2.8,-9
1956-02-16,5.1,-9.2
1979-02-17,6,-7.6
2003-02-18,-3,-7.4
1965-02-19,6.2,-7.3
1987-02-20,2,-8
1956-02-21,-0.5,-9.3
1956-02-22,3.6,-10.4
2006-02-23,4.8,-6
1965-02-24,0.3,-9.7
1993-02-25,10.2,-7.2
1979-02-26,8.8,-5.8
1956-02-27,5.2,-9.8
1993-02-28,-0.2,-8.4
1956-02-29,9.5,-7.6
