fecha,maxima,minima
1954-02-01,-0.2,-6.2
1954-02-02,2.4,-4
1954-02-03,3.6,-7.9
2012-02-04,6.4,-5
1956-02-05,3,-5.2
1956-02-06,11,-5
2006-02-07,15.7,-4
2015-02-08,10.6,-4.2
2012-02-09,9.4,-5.6
1986-02-10,9.6,-5
1956-02-11,0,-6.8
1956-02-12,0.2,-7.4
1983-02-13,3.4,-6.4
1983-02-14,3.6,-9
1983-02-15,8.1,-8.5
1984-02-16,14.5,-4.9
2003-02-17,11.1,-5
2005-02-18,10.8,-4.6
1965-02-19,4.8,-5.2
1965-02-20,7.3,-5.9
1965-02-21,6.8,-5.4
1987-02-22,9,-3.8
2012-02-23,18.1,-4.7
2018-02-24,13.9,-4.9
1993-02-25,12.7,-3.8
1984-02-26,8.4,-4.2
1988-02-27,6.5,-4.5
1993-02-28,7.4,-3.6
1988-02-29,13.4,-2.6
