fecha,maxima,minima
1954-02-01,-5.8,-11.5
1963-02-02,-1.8,-10.8
1956-02-03,-6.5,-10
1954-02-04,-6.2,-11.7
1963-02-05,2.6,-7.6
1954-02-06,2.4,-8
1989-02-07,10.4,-7.6
1964-02-08,4.3,-8
2006-02-09,11.4,-7.4
1986-02-10,-0.6,-12
1986-02-11,3.8,-13.6
1978-02-12,1.2,-12.2
1983-02-13,-1,-11
1983-02-14,1.2,-10
1983-02-15,3.2,-10.6
1983-02-16,4.6,-10.6
1983-02-17,6.6,-10.2
1981-02-18,8,-10
1956-02-19,-2.2,-11.6
1956-02-20,0,-10.8
1987-02-21,2.6,-8.8
1996-02-22,1,-8.6
2005-02-23,4,-8.5
2018-02-24,9.2,-8
1993-02-25,6.9,-9.7
1971-02-26,15.2,-8
1984-02-27,2.4,-9
2005-02-28,-2,-8.2
1956-02-29,8.4,-5.4
