fecha,maxima,minima
1954-02-01,3.2,-4
1963-02-02,-0.4,-2.8
1963-02-03,5.5,-4.4
1963-02-04,5,-5
1954-02-05,4.4,-4.2
1975-02-06,8.8,-2.4
1969-02-07,14.7,-3.4
1952-02-08,9.2,-4.2
1960-02-09,6.5,-4
1956-02-10,3.8,-4.8
1956-02-11,1.5,-6
1956-02-12,3,-5.2
1956-02-13,6.5,-3.8
1983-02-14,4.8,-3.6
1991-02-15,7.5,-2
1984-02-16,13.8,-4.6
1973-02-17,4,-2.2
1954-02-18,9.5,-3.6
2016-02-19,11.6,-1.9
1965-02-20,8.5,-5.4
2004-02-21,11.4,-3.6
1956-02-22,4,-2.4
1956-02-23,4,-3.2
2005-02-24,8.6,-2.6
1993-02-25,10.4,-3.6
2001-02-26,10.8,-1.4
1962-02-27,9,-4
1974-02-28,10.4,-1.8
1956-02-29,14.5,-2.6
