fecha,maxima,minima
2005-02-01,13,4.8
2003-02-02,15.4,4
1981-02-03,15.2,4.8
2012-02-04,9.2,5
2012-02-05,13.2,5.8
2018-02-06,10.3,5.9
2018-02-07,14.6,6.1
2013-02-08,16,6
1994-02-09,17.6,6.2
1983-02-10,11.4,5
1983-02-11,12.8,4.4
1999-02-12,15.4,6
2012-02-13,12.4,5.8
2012-02-14,13.8,4
1991-02-15,15.8,4.6
1983-02-16,14.6,6
2005-02-17,12.8,3.4
2009-02-18,15.8,6
1973-02-19,13.2,5.6
1973-02-20,15,5.4
1973-02-21,15.4,4.6
1996-02-22,12.4,5
1996-02-23,14.8,2.8
1981-02-24,16.2,7.2
1979-02-25,14.6,5.2
2013-02-26,13.8,5.2
1993-02-27,13.6,7
1993-02-28,10.6,5
1984-02-29,15,8
