fecha,maxima,minima
1954-02-01,-2.6,-11.2
1963-02-02,-1.4,-13.8
1956-02-03,-4,-8.4
1963-02-04,-0.4,-9.8
1963-02-05,-0.4,-13.6
1969-02-06,7.6,-8.6
1954-02-07,1.2,-7.2
1983-02-08,4,-7.6
1960-02-09,2.8,-8.6
1983-02-10,2.4,-9.4
1956-02-11,-3,-11.8
1956-02-12,-1.6,-10.6
1983-02-13,-1,-11.4
1983-02-14,2,-9.6
1991-02-15,7.8,-8.4
1969-02-16,2.6,-10.2
2003-02-17,5.1,-8.5
1956-02-18,2.8,-9.6
1956-02-19,2.2,-9.6
1956-02-20,3.2,-10.4
2012-02-21,11.5,-8
1996-02-22,3,-8
2018-02-23,7.1,-8.2
1965-02-24,-0.4,-7.6
1993-02-25,7.6,-10.4
1974-02-26,10.4,-5.6
1956-02-27,2.6,-10
2005-02-28,-1,-8
1956-02-29,8.4,-6.2
