fecha,maxima,minima
2003-02-01,9.9,-0.5
2011-02-02,12,0.7
2012-02-03,8.8,-0.5
1994-02-04,4.8,0
1994-02-05,8.6,-1.4
2005-02-06,9.6,0.8
2005-02-07,12.4,0.1
2018-02-08,10.3,-0.3
1964-02-09,14.2,0
2012-02-10,14.2,-0.6
1965-02-11,12.5,0
1978-02-12,9.4,-1.6
1983-02-13,8.2,-0.6
1983-02-14,7.8,-1.6
1983-02-15,10,0.2
1983-02-16,12,-1.2
1979-02-17,9,-1
1987-02-18,9,2
1987-02-19,8.8,0.2
1965-02-20,8.5,-0.5
2004-02-21,12,-1.7
1996-02-22,10.6,-1.2
2006-02-23,11,-0.3
2005-02-24,10.8,0
2005-02-25,10.2,-0.8
2001-02-26,12,0
2005-02-27,11.5,0.9
2005-02-28,8,0.5
2004-02-29,11.1,3.6
