fecha,maxima,minima
1981-02-01,13.2,0.2
1992-02-02,11.2,-1.2
1963-02-03,3.2,-4
1963-02-04,5,-3
1963-02-05,9.4,-4.6
1989-02-06,14.4,-1
1973-02-07,12,-3
1992-02-08,15.2,-1.6
1960-02-09,11,-1
2015-02-10,15,-1.2
1967-02-11,11,-3
1986-02-12,10.4,-3
1983-02-13,5,-2
1983-02-14,6.8,-0.6
1983-02-15,9,-2.6
1983-02-16,10,-2
1983-02-17,11,-2.6
1996-02-18,13.6,0.4
1965-02-19,6,-1
1986-02-20,11,-1
2012-02-21,11.2,-0.5
1992-02-22,11.6,-0.4
2005-02-23,8.4,-1.1
1993-02-24,7.1,-0.1
1993-02-25,8,-2.8
1971-02-26,14.6,-4
1979-02-27,12,0.6
2018-02-28,12.8,-1
1968-02-29,12.2,-1.2
