fecha,maxima,minima
1954-02-01,7,-1.6
1954-02-02,9.5,-4.4
1981-02-03,17,-2.6
1954-02-04,5.8,-4
1968-02-05,14.2,-3
1954-02-06,10.2,-3.7
1954-02-07,12.3,-4
1971-02-08,17,0.2
2018-02-09,13.8,-0.6
1983-02-10,11,-2
1956-02-11,6.4,-2.6
1956-02-12,9,-5.5
1956-02-13,10,-5
1956-02-14,11.8,-3.5
1970-02-15,13.4,-0.4
1965-02-16,17,-1.4
1953-02-17,13,-2.8
1953-02-18,14.4,-1.5
1956-02-19,12,-1.5
1956-02-20,12.6,-1.5
1981-02-21,15.6,-0.2
1981-02-22,18.8,-1.6
2012-02-23,20.5,0.9
1981-02-24,18.8,-1
1984-02-25,13.2,-0.4
1979-02-26,16,1.4
1958-02-27,15.5,-2.4
1958-02-28,17.5,-0.5
1988-02-29,16.8,0.6
