fecha,maxima,minima
1954-02-01,6.8,0
1954-02-02,10.2,0
1954-02-03,5,0.6
1954-02-04,8.2,-3.8
1954-02-05,8.2,0.6
1954-02-06,10,-0.2
2015-02-07,12.7,1.2
1971-02-08,17.4,3
2012-02-09,13.6,0
1983-02-10,12.6,1
1983-02-11,13,-1.6
1983-02-12,8,0.6
1983-02-13,10.8,-1
1956-02-14,13,0.4
1999-02-15,15,2
1983-02-16,16.6,1
1984-02-17,16.2,1.6
1984-02-18,15.4,0.8
1956-02-19,12.2,0.6
1987-02-20,14.4,0.6
1956-02-21,11.6,1.6
2005-02-22,18.2,1.6
1996-02-23,14.6,0.6
1996-02-24,15.6,2.8
1984-02-25,14.6,1.8
1974-02-26,15,2
1979-02-27,16.2,2.4
1995-02-28,17.4,2.8
1988-02-29,15.4,2.2
