fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1954-02-01,Febrero,1,1.4,3.6,1954,2005
1954-02-02,Febrero,2,2.8,3.6,1954,1999
1954-02-03,Febrero,3,0.7,2.5,1954,1963
1954-02-04,Febrero,4,0.8,2.5,1954,2012
1954-02-05,Febrero,5,2.0,3.9,1954,2012
1954-02-06,Febrero,6,2.7,4.4,1954,1952
1952-02-07,Febrero,7,3.3,3.5,1952,1954
1954-02-08,Febrero,8,3.6,4.4,1954,2012
2012-02-09,Febrero,9,3.1,5.7,2012,1965
2012-02-10,Febrero,10,4.2,4.9,2012,1964
1956-02-11,Febrero,11,1.2,2.4,1956,1983
2012-02-12,Febrero,12,2.2,2.8,2012,1956
1983-02-13,Febrero,13,1.0,1.8,1983,2012
1956-02-14,Febrero,14,2.0,3.6,1956,1983
1953-02-15,Febrero,15,3.3,3.6,1953,1983
1983-02-16,Febrero,16,2.8,4.1,1983,2012
1979-02-17,Febrero,17,4.2,4.4,1979,2005
1956-02-18,Febrero,18,2.8,3.9,1956,1952
2005-02-19,Febrero,19,3.6,4.0,2005,1973
1965-02-20,Febrero,20,2.8,5.0,1965,1953
1956-02-21,Febrero,21,2.5,5.0,1956,1973
2005-02-22,Febrero,22,4.0,4.4,2005,1956
1996-02-23,Febrero,23,4.6,5.7,1996,2018
1953-02-24,Febrero,24,4.6,5.0,1953,1984
1984-02-25,Febrero,25,4.6,5.4,1984,1956
2013-02-26,Febrero,26,4.3,5.0,2013,1988
2005-02-27,Febrero,27,5.0,5.6,2005,1988
1988-02-28,Febrero,28,4.4,4.6,1988,1993
1988-02-29,Febrero,29,4.2,6.0,1988,1984
