fecha,maxima,minima
1954-02-01,5.4,-2
1954-02-02,8,-4.2
1954-02-03,4.2,-3.4
1956-02-04,8.2,-4.2
1956-02-05,8,-2.2
1956-02-06,14.5,-3.1
1952-02-07,18,0.1
2012-02-08,10.3,1.6
1956-02-09,12.8,0
1956-02-10,6,-2.6
1956-02-11,5,-7.2
1956-02-12,6.2,-6
1956-02-13,11.6,-3.7
1983-02-14,10.2,-1.2
1991-02-15,15,0.4
1953-02-16,12,-0.5
1952-02-17,13,0.8
1953-02-18,12.5,2
1956-02-19,8.8,0
1965-02-20,11.4,-1
1955-02-21,17.6,0.8
1956-02-22,13.2,0.5
1987-02-23,14,2
2018-02-24,13.9,3.5
1979-02-25,12.6,3
2005-02-26,14,1.8
1988-02-27,11.2,1.4
1956-02-28,14.2,1
1956-02-29,18.6,1.2
