fecha,maxima,minima
1963-02-01,-0.4,-8
1954-02-02,2,-10.5
1954-02-03,-0.7,-11.3
1956-02-04,5.1,-10.7
1956-02-05,1,-9
1954-02-06,1.5,-7.8
1953-02-07,10.2,-5.3
1967-02-08,9.6,-11.2
2012-02-09,8.5,-7.1
1986-02-10,7.2,-7.2
1956-02-11,-2,-12.6
1956-02-12,-1.5,-13.2
1956-02-13,5,-9.3
1983-02-14,5.2,-7
1991-02-15,8.2,-6
1956-02-16,3.5,-9.1
2003-02-17,7.4,-6
1956-02-18,7.6,-7.8
1965-02-19,6,-8
1956-02-20,5.1,-7.3
1965-02-21,5.6,-6.2
1956-02-22,4.4,-6.6
2005-02-23,3.4,-7.8
1993-02-24,9,-4.2
1993-02-25,8,-8
1993-02-26,8.6,-4.8
2018-02-27,6.3,-5.3
2005-02-28,5.6,-6.2
1956-02-29,13,-2.8
