fecha,maxima,minima
1954-02-01,-6,-10.1
1963-02-02,-2.4,-9.6
1954-02-03,-2.5,-11
1956-02-04,-1.5,-9.5
1956-02-05,1,-10.5
1956-02-06,5.6,-6.5
1953-02-07,3.8,-5.2
2018-02-08,1.2,-7.3
1960-02-09,1.8,-7
1986-02-10,2.6,-9
1956-02-11,-5.6,-11.5
1956-02-12,-5.5,-11.2
1983-02-13,-1.6,-10.4
1956-02-14,3.6,-8.5
1991-02-15,5.6,-7
1956-02-16,4.2,-7.1
2003-02-17,3.4,-7.5
1956-02-18,-0.5,-11.7
1965-02-19,-1,-10.4
1956-02-20,0.8,-8.2
1992-02-21,7.1,-6.5
1996-02-22,0.4,-6
2018-02-23,6.6,-6.1
1993-02-24,6.2,-7.6
2005-02-25,1.4,-6.8
1979-02-26,4,-6
2005-02-27,4.4,-6
2005-02-28,-0.5,-11.4
1984-02-29,6,-2
