fecha,maxima,minima
1954-02-01,3.9,-2.8
1954-02-02,6.4,-3.2
1956-02-03,6.4,-3.8
1956-02-04,7.4,-4.1
1954-02-05,7.8,-1.6
1956-02-06,13.2,-1.5
1986-02-07,14.8,0.4
1983-02-08,12,0.6
1983-02-09,10.2,0
1956-02-10,6.5,-3.4
1956-02-11,3.7,-7.3
1956-02-12,4.5,-5.1
1956-02-13,11.8,-3.5
1983-02-14,9.6,-1.6
1953-02-15,10,0
1953-02-16,12.4,0.4
1956-02-17,9.7,0.9
2003-02-18,10.2,-0.3
1987-02-19,10.2,-0.4
1965-02-20,9.7,-1.2
1981-02-21,12,-1.2
2005-02-22,16.2,-0.2
1987-02-23,12.6,0
1982-02-24,14.4,1.8
1981-02-25,13.4,-0.4
1993-02-26,12.4,0.6
1988-02-27,11.4,1.6
1988-02-28,12,1.2
1988-02-29,18,0.6
